tournament_year;stage;player_1name;player_2name;player_1score;player_2score
2006;1/8-FINALS;Manley P.;Smith D.;4.0;3.0
2006;1/8-FINALS;Mardle W.;Part J.;4.0;2.0
2006;1/8-FINALS;Painter K.;Dudbridge M.;4.0;1.0
2006;1/8-FINALS;Scholten R.;Lewis A.;3.0;4.0
2006;1/8-FINALS;Smith A.;Warriner-Little A.;2.0;4.0
2006;1/8-FINALS;Taylor P.;Hamilton A.;4.0;0.0
2006;1/16-FINALS;Carver R.;Smith A.;3.0;4.0
2006;1/16-FINALS;Jenkins T.;Hamilton A.;1.0;4.0
2006;1/8-FINALS;Jones W.;Alker S.;4.0;1.0
2006;1/16-FINALS;Mardle W.;Clarys E.;4.0;1.0
2006;1/16-FINALS;Part J.;Mason C.;4.0;3.0
2006;1/16-FINALS;Warriner-Little A.;Convery G.;4.0;0.0
2006;1/8-FINALS;Welding G.;Kuczynski J.;4.0;2.0
2006;1/16-FINALS;Dudbridge M.;Tabern A.;4.0;0.0
2006;1/16-FINALS;Ovens D.;Alker S.;1.0;4.0
2006;1/16-FINALS;Painter K.;Newton W.;4.0;3.0
2006;1/16-FINALS;Priestley D.;Lewis A.;2.0;4.0
2006;1/16-FINALS;Scholten R.;Seyler T.;4.0;2.0
2006;1/16-FINALS;Taylor P.;Clark M.;4.0;1.0
2006;1/16-FINALS;Walsh M.;Smith D.;0.0;4.0
2006;1/16-FINALS;Jenkins A.;Jones W.;3.0;4.0
2006;1/16-FINALS;Kuczynski J.;Van der Rassel J.;4.0;3.0
2006;1/16-FINALS;Manley P.;Clark J.;4.0;3.0
2006;1/16-FINALS;Welding G.;Extercatte E.;4.0;1.0
2006;1/32-FINALS;Askew D.;Convery G.;0.0;3.0
2006;1/32-FINALS;Clarys E.;Cadogan W.;3.0;0.0
2006;1/32-FINALS;Harvey J.;Seyler T.;0.0;3.0
2006;1/32-FINALS;Mason C.;Hine S.;3.0;1.0
2006;1/32-FINALS;Monk C.;Smith A.;0.0;3.0
2006;1/32-FINALS;Painter K.;Newton D.;3.0;1.0
2006;1/32-FINALS;Roy A.;Tabern A.;2.0;3.0
2006;1/32-FINALS;Warriner-Little A.;Welge A.;3.0;0.0
2006;1/32-FINALS;Anderson B.;Hamilton A.;2.0;3.0
2006;1/32-FINALS;Baxter R.;Carver R.;2.0;3.0
2006;1/32-FINALS;Clark M.;Woods K.;3.0;0.0
2006;1/32-FINALS;Dudbridge M.;Young D.;3.0;0.0
2006;1/32-FINALS;Jenkins T.;Mann J.;3.0;2.0
2006;1/32-FINALS;Mardle W.;Roach B.;3.0;1.0
2006;1/32-FINALS;Ovens D.;Wylie G.;3.0;1.0
2006;1/32-FINALS;Priestley D.;Magowan J.;3.0;1.0
2006;1/32-FINALS;Jenkins A.;Bulen P.;3.0;1.0
2006;1/32-FINALS;Lloyd C.;Welding G.;2.0;3.0
2006;1/32-FINALS;Manley P.;Spiolek K.;3.0;0.0
2006;1/32-FINALS;Sams L.;Kuczynski J.;0.0;3.0
2006;1/32-FINALS;Scholten R.;Whitcombe D.;3.0;1.0
2006;1/32-FINALS;Smith D.;Salmon M.;3.0;2.0
2006;1/32-FINALS;Walsh M.;Parry W.;3.0;0.0
2006;1/32-FINALS;Webster D.;Extercatte E.;2.0;3.0
2006;1/32-FINALS;Beaton S.;Van der Rassel J.;0.0;3.0
2006;1/32-FINALS;Caves A.;Alker S.;1.0;3.0
2006;1/32-FINALS;Lewis A.;Honey D.;3.0;0.0
2006;1/32-FINALS;Maish S.;Clark J.;2.0;3.0
2006;1/32-FINALS;Newton W.;Matsunaga Y.;3.0;0.0
2006;1/32-FINALS;Part J.;Liu C. A.;3.0;0.0
2006;1/32-FINALS;Taylor P.;Platt D.;3.0;0.0
2006;1/32-FINALS;Wade J.;Jones W.;2.0;3.0
2005;FINAL;Dudbridge M.;Taylor P.;4.0;7.0
2005;SEMI-FINALS;Mardle W.;Dudbridge M.;4.0;6.0
2005;SEMI-FINALS;Taylor P.;Anderson B.;6.0;2.0
2005;QUARTER-FINALS;Anderson B.;Hamilton A.;5.0;1.0
2005;QUARTER-FINALS;Lloyd C.;Mardle W.;4.0;5.0
2005;QUARTER-FINALS;Ovens D.;Dudbridge M.;3.0;5.0
2005;QUARTER-FINALS;Taylor P.;Painter K.;5.0;1.0
2005;1/8-FINALS;Baxter R.;Anderson B.;2.0;4.0
2005;1/8-FINALS;Painter K.;Jenkins A.;4.0;3.0
2005;1/8-FINALS;Schenk J.;Hamilton A.;1.0;4.0
2005;1/16-FINALS;Baxter R.;Jenkins T.;4.0;2.0
2005;1/16-FINALS;Beaton S.;Hamilton A.;2.0;4.0
2005;1/8-FINALS;Lloyd C.;Mason C.;4.0;3.0
2005;1/8-FINALS;Mardle W.;Williams P.;4.0;3.0
2005;1/8-FINALS;Part J.;Dudbridge M.;2.0;4.0
2005;1/8-FINALS;Scholten R.;Ovens D.;2.0;4.0
2005;1/8-FINALS;Taylor P.;Priestley D.;4.0;0.0
2005;1/16-FINALS;Askew D.;Mason C.;3.0;4.0
2005;1/16-FINALS;Jenkins A.;Evison P.;4.0;0.0
2005;1/16-FINALS;Manley P.;Schenk J.;2.0;4.0
2005;1/16-FINALS;Painter K.;Jones W.;4.0;2.0
2005;1/16-FINALS;Priestley D.;Sams L.;4.0;1.0
2005;1/16-FINALS;Smith D.;Anderson B.;2.0;4.0
2005;1/16-FINALS;Taylor P.;Roy A.;4.0;0.0
2005;1/16-FINALS;Dudbridge M.;Burnett R.;4.0;3.0
2005;1/16-FINALS;Lloyd C.;Verwey J.;4.0;1.0
2005;1/16-FINALS;Mardle W.;Walsh M.;4.0;2.0
2005;1/16-FINALS;Ovens D.;Holden M.;4.0;1.0
2005;1/16-FINALS;Part J.;Convery G.;4.0;1.0
2005;1/16-FINALS;Scholten R.;Harvey J.;4.0;2.0
2005;1/16-FINALS;Warriner-Little A.;Williams P.;1.0;4.0
2005;FINAL;Caves A.;Schenk J.;0.0;3.0
2005;FINAL;Deller K.;Jones W.;1.0;3.0
2005;FINAL;Evison P.;Landers M.;3.0;0.0
2005;SEMI-FINALS;Jouannet B.;Jones W.;0.0;3.0
2005;FINAL;Lowe J.;Verwey J.;2.0;3.0
2005;FINAL;Manning M.;Hamilton A.;0.0;3.0
2005;FINAL;Mason C.;Clark J.;3.0;1.0
2005;FINAL;Newton W.;Convery G.;0.0;3.0
2005;FINAL;Whatley S.;Holden M.;0.0;3.0
2005;SEMI-FINALS;Clark J.;Matsunaga Y.;3.0;0.0
2005;SEMI-FINALS;Holden M.;Wade J.;3.0;0.0
2005;SEMI-FINALS;Jun T.;Convery G.;0.0;3.0
2005;SEMI-FINALS;Landers M.;Reynolds A.;3.0;2.0
2005;SEMI-FINALS;Thomson M.;Hamilton A.;0.0;3.0
2005;SEMI-FINALS;Verwey J.;Forde A.;3.0;2.0
2005;SEMI-FINALS;Young D.;Schenk J.;2.0;3.0
2004;FINAL;Taylor P.;Painter K.;7.0;6.0
2004;SEMI-FINALS;Anderson B.;Painter K.;0.0;6.0
2004;SEMI-FINALS;Taylor P.;Mardle W.;6.0;2.0
2004;QUARTER-FINALS;Manley P.;Anderson B.;2.0;5.0
2004;QUARTER-FINALS;Mardle W.;Whatley S.;5.0;1.0
2004;QUARTER-FINALS;Painter K.;Dudbridge M.;5.0;1.0
2004;QUARTER-FINALS;Taylor P.;Warriner-Little A.;5.0;1.0
2004;1/8-FINALS;Anderson B.;Smith D.;4.0;3.0
2004;1/8-FINALS;Baxter R.;Painter K.;2.0;4.0
2004;1/8-FINALS;Beaton S.;Dudbridge M.;1.0;4.0
2004;1/8-FINALS;Lloyd C.;Mardle W.;3.0;4.0
2004;1/8-FINALS;Manley P.;Deller K.;4.0;2.0
2004;1/8-FINALS;Taylor P.;Priestley D.;4.0;1.0
2004;1/8-FINALS;Warriner-Little A.;Roy A.;4.0;3.0
2004;1/8-FINALS;Whatley S.;Sams L.;4.0;1.0
2004;1/16-FINALS;Ovens D.;Roy A.;3.0;4.0
2004;1/16-FINALS;Warriner-Little A.;Lowe J.;4.0;3.0
2004;1/16-FINALS;Burnett R.;Whatley S.;3.0;4.0
2004;1/16-FINALS;Harvey J.;Beaton S.;0.0;4.0
2004;1/16-FINALS;Lloyd C.;Evison P.;4.0;1.0
2004;1/16-FINALS;Mardle W.;Maish S.;4.0;2.0
2004;1/16-FINALS;Priestley D.;Buckle R.;4.0;3.0
2004;1/16-FINALS;Scholten R.;Sams L.;2.0;4.0
2004;1/16-FINALS;Taylor P.;McGarry C.;4.0;0.0
2004;1/16-FINALS;Askew D.;Deller K.;3.0;4.0
2004;1/16-FINALS;Baxter R.;Clarys E.;4.0;2.0
2004;1/16-FINALS;Jenkins A.;Anderson B.;1.0;4.0
2004;1/16-FINALS;Manley P.;Atwood W.;4.0;3.0
2004;1/16-FINALS;Painter K.;Williams P.;4.0;3.0
2004;1/16-FINALS;Part J.;Dudbridge M.;3.0;4.0
2004;1/16-FINALS;Smith D.;Fitton L.;4.0;2.0
2004;FINAL;Atwood W.;Manning M.;3.0;0.0
2004;FINAL;Buckle R.;Brown S.;3.0;0.0
2004;FINAL;Clarys E.;Walsh M.;3.0;0.0
2004;FINAL;MacKay A.;Sams L.;2.0;3.0
2004;FINAL;Maish S.;Lazarenko C.;3.0;1.0
2004;FINAL;McGarry C.;Holden M.;3.0;0.0
2004;FINAL;Smith S.;Dudbridge M.;0.0;3.0
2004;FINAL;Widdows R.;Whatley S.;1.0;3.0
2004;SEMI-FINALS;Atwood W.;Sano T.;3.0;0.0
2004;SEMI-FINALS;Buckle R.;Van der Rassel J.;3.0;1.0
2004;SEMI-FINALS;Clarys E.;Lauby D. Sr.;3.0;0.0
2004;SEMI-FINALS;MacKay A.;Jouannet B.;3.0;2.0
2004;SEMI-FINALS;Maish S.;Payne T.;3.0;0.0
2004;SEMI-FINALS;McGarry C.;Orvis R.;3.0;0.0
2004;SEMI-FINALS;Smith S.;Madhoo N.;3.0;1.0
2004;SEMI-FINALS;Widdows R.;O'Neill H.;3.0;2.0
2003;FINAL;Taylor P.;Part J.;6.0;7.0
2003;SEMI-FINALS;Painter K.;Part J.;4.0;6.0
2003;SEMI-FINALS;Taylor P.;Warriner-Little A.;6.0;1.0
2003;QUARTER-FINALS;Mason C.;Part J.;0.0;5.0
2003;QUARTER-FINALS;Painter K.;Burnett R.;5.0;2.0
2003;QUARTER-FINALS;Scholten R.;Warriner-Little A.;2.0;5.0
2003;QUARTER-FINALS;Taylor P.;Smith D.;5.0;3.0
2003;1/8-FINALS;Baxter R.;Painter K.;3.0;5.0
2003;1/8-FINALS;Burnett R.;Whitlock S.;5.0;3.0
2003;1/8-FINALS;Harvey J.;Part J.;3.0;5.0
2003;1/8-FINALS;Lloyd C.;Mason C.;1.0;5.0
2003;1/8-FINALS;Fitton L.;Warriner-Little A.;4.0;5.0
2003;1/8-FINALS;Ovens D.;Smith D.;1.0;5.0
2003;1/8-FINALS;Scholten R.;Askew D.;5.0;0.0
2003;1/8-FINALS;Taylor P.;Mardle W.;5.0;3.0
2003;1/16-FINALS;Baxter R.;Manning M.;4.0;1.0
2003;1/16-FINALS;Burnett R.;Deller K.;4.0;3.0
2003;1/16-FINALS;Jenkins A.;Mason C.;2.0;4.0
2003;1/16-FINALS;Lloyd C.;Anderson B.;4.0;3.0
2003;1/16-FINALS;Manley P.;Whitlock S.;1.0;4.0
2003;1/16-FINALS;Painter K.;Harding R.;4.0;1.0
2003;1/16-FINALS;Askew D.;Beaton S.;4.0;3.0
2003;1/16-FINALS;Lowe J.;Fitton L.;1.0;4.0
2003;1/16-FINALS;Ovens D.;Roy A.;4.0;1.0
2003;1/16-FINALS;Part J.;Lazarenko C.;4.0;1.0
2003;1/16-FINALS;Scholten R.;Burgess S.;4.0;1.0
2003;1/16-FINALS;Warriner-Little A.;Harrington R.;4.0;2.0
2003;1/16-FINALS;Evison P.;Mardle W.;3.0;4.0
2003;1/16-FINALS;Harvey J.;Holden M.;4.0;1.0
2003;1/16-FINALS;Smith D.;Priestley D.;4.0;1.0
2003;1/16-FINALS;Taylor P.;Brown S.;4.0;1.0
2003;FINAL;Anderson B.;Hedman A.;4.0;0.0
2003;FINAL;Manning M.;Palfreyman L.;4.0;2.0
2003;FINAL;Brown S.;Platt D.;4.0;2.0
2003;FINAL;Burgess S.;Moen A.;4.0;2.0
2003;FINAL;Harding R.;Robinson M.;4.0;3.0
2003;FINAL;Holden M.;Smith D.;4.0;3.0
2003;FINAL;Mardle W.;Carver R.;4.0;0.0
2003;FINAL;Whitlock S.;Williams P.;4.0;2.0
2002;FINAL;Manley P.;Taylor P.;0.0;7.0
2002;SEMI-FINALS;Askew D.;Taylor P.;0.0;6.0
2002;SEMI-FINALS;Lloyd C.;Manley P.;4.0;6.0
2002;QUARTER-FINALS;Baxter R.;Manley P.;2.0;6.0
2002;QUARTER-FINALS;Lloyd C.;Burnett R.;6.0;4.0
2002;QUARTER-FINALS;Part J.;Taylor P.;0.0;6.0
2002;QUARTER-FINALS;Priestley D.;Askew D.;2.0;6.0
2002;1/8-FINALS;Askew D.;Scholten R.;6.0;3.0
2002;1/8-FINALS;Burgess S.;Taylor P.;1.0;6.0
2002;1/8-FINALS;Harrington R.;Priestley D.;3.0;6.0
2002;1/8-FINALS;Lowe J.;Manley P.;5.0;6.0
2002;1/8-FINALS;Ovens D.;Burnett R.;4.0;6.0
2002;1/8-FINALS;Part J.;Beaton S.;6.0;0.0
2002;1/8-FINALS;Smith D.;Baxter R.;1.0;6.0
2002;1/8-FINALS;Warriner-Little A.;Lloyd C.;4.0;6.0
2002;1/16-FINALS;Askew D.;Mason C.;4.0;3.0
2002;1/16-FINALS;Baxter R.;Painter K.;4.0;2.0
2002;1/16-FINALS;Beaton S.;Anderson B.;4.0;3.0
2002;1/16-FINALS;Burnett R.;Evison P.;4.0;1.0
2002;1/16-FINALS;Harrington R.;Deller K.;4.0;3.0
2002;1/16-FINALS;Harvey J.;Burgess S.;3.0;4.0
2002;1/16-FINALS;Lowe J.;Fitton L.;4.0;1.0
2002;1/16-FINALS;Manley P.;Brown S.;4.0;1.0
2002;1/16-FINALS;Ovens D.;Jenkins A.;4.0;3.0
2002;1/16-FINALS;Part J.;Manning M.;4.0;2.0
2002;1/16-FINALS;Priestley D.;Chapman M.;4.0;1.0
2002;1/16-FINALS;Roy A.;Lloyd C.;2.0;4.0
2002;1/16-FINALS;Scholten R.;Lazarenko C.;4.0;1.0
2002;1/16-FINALS;Smith D.;Lim P.;4.0;0.0
2002;1/16-FINALS;Taylor P.;Williams P.;4.0;1.0
2002;1/16-FINALS;Warriner-Little A.;Harding R.;4.0;2.0
2001;FINAL;Taylor P.;Part J.;7.0;0.0
2001;SEMI-FINALS;Askew D.;Taylor P.;0.0;6.0
2001;SEMI-FINALS;Harrington R.;Part J.;5.0;6.0
2001;QUARTER-FINALS;Deller K.;Taylor P.;0.0;4.0
2001;QUARTER-FINALS;Harvey J.;Askew D.;0.0;4.0
2001;QUARTER-FINALS;Part J.;Warriner-Little A.;4.0;1.0
2001;QUARTER-FINALS;Scholten R.;Harrington R.;2.0;4.0
2001;1/8-FINALS;Deller K.;Burnett R.;3.0;2.0
2001;1/8-FINALS;Fitton L.;Taylor P.;1.0;3.0
2001;1/8-FINALS;Harvey J.;Lowe J.;3.0;0.0
2001;1/8-FINALS;Lim P.;Warriner-Little A.;2.0;3.0
2001;1/8-FINALS;Part J.;Smith D.;3.0;2.0
2001;1/8-FINALS;Roy A.;Askew D.;2.0;3.0
2001;1/8-FINALS;Scholten R.;Lazarenko C.;3.0;0.0
2001;1/8-FINALS;Stoddart G.;Harrington R.;0.0;3.0
2001;1/16-FINALS;Burgess S.;Scholten R.;0.0;3.0
2001;1/16-FINALS;Harrington R.;Anderson B.;3.0;1.0
2001;1/16-FINALS;Lazarenko C.;Cummings S.;3.0;0.0
2001;1/16-FINALS;Lim P.;Lauby D. Sr.;3.0;1.0
2001;1/16-FINALS;Part J.;Lloyd C.;3.0;0.0
2001;1/16-FINALS;Smith D.;Evison P.;3.0;0.0
2001;1/16-FINALS;Stoddart G.;King G.;3.0;1.0
2001;1/16-FINALS;Warriner-Little A.;Harding R.;3.0;0.0
2001;1/16-FINALS;Askew D.;Manning M.;3.0;2.0
2001;1/16-FINALS;Burnett R.;Brown S.;3.0;0.0
2001;1/16-FINALS;Fitton L.;Ovens D.;3.0;1.0
2001;1/16-FINALS;Lowe J.;Spedding G.;3.0;1.0
2001;1/16-FINALS;Manley P.;Harvey J.;2.0;3.0
2001;1/16-FINALS;Priestley D.;Deller K.;2.0;3.0
2001;1/16-FINALS;Roy A.;Raw S.;3.0;2.0
2001;1/16-FINALS;Taylor P.;Justice N.;3.0;0.0
2000;FINAL;Priestley D.;Taylor P.;3.0;7.0
2000;SEMI-FINALS;Manley P.;Priestley D.;2.0;5.0
2000;SEMI-FINALS;Smith D.;Taylor P.;0.0;5.0
2000;QUARTER-FINALS;Lowe J.;Smith D.;3.0;5.0
2000;QUARTER-FINALS;Manley P.;Evison P.;5.0;1.0
2000;QUARTER-FINALS;Priestley D.;Burgess S.;5.0;4.0
2000;QUARTER-FINALS;Warriner-Little A.;Taylor P.;0.0;5.0
2000;1/8-FINALS;Justice N.;Burgess S.;0.0;3.0
2000;1/8-FINALS;Lowe J.;Deller K.;3.0;2.0
2000;1/8-FINALS;Manley P.;Brown S.;3.0;1.0
2000;1/8-FINALS;Priestley D.;Harvey J.;3.0;2.0
2000;1/8-FINALS;Raw S.;Evison P.;1.0;3.0
2000;1/8-FINALS;Smith D.;Part J.;3.0;0.0
2000;1/8-FINALS;Stoddart G.;Taylor P.;0.0;3.0
2000;1/8-FINALS;Warriner-Little A.;Roy A.;3.0;0.0
2000;1/16-FINALS;Brown S.;Bristow E.;3.0;2.0
2000;1/16-FINALS;Burgess S.;Lloyd C.;3.0;0.0
2000;1/16-FINALS;Deller K.;Mawson G.;3.0;0.0
2000;1/16-FINALS;Evison P.;Verrier G.;3.0;0.0
2000;1/16-FINALS;Harrington R.;Lowe J.;2.0;3.0
2000;1/16-FINALS;Harvey J.;Spiolek K.;3.0;2.0
2000;1/16-FINALS;Justice N.;Allsopp D.;3.0;0.0
2000;1/16-FINALS;Manley P.;Anderson B.;3.0;0.0
2000;1/16-FINALS;Part J.;Bunyard J.;3.0;0.0
2000;1/16-FINALS;Priestley D.;Roncero B.;3.0;2.0
2000;1/16-FINALS;Raw S.;Cummings S.;3.0;2.0
2000;1/16-FINALS;Roy A.;Harding R.;3.0;0.0
2000;1/16-FINALS;Smith D.;Lazarenko C.;3.0;1.0
2000;1/16-FINALS;Stoddart G.;Lauby D. Sr.;3.0;2.0
2000;1/16-FINALS;Taylor P.;Manning M.;3.0;0.0
2000;1/16-FINALS;Warriner-Little A.;Lim P.;3.0;0.0
1999;FINAL;Manley P.;Taylor P.;2.0;6.0
1999;SEMI-FINALS;Burgess S.;Manley P.;4.0;5.0
1999;SEMI-FINALS;Taylor P.;Warriner-Little A.;5.0;3.0
1999;QUARTER-FINALS;Burgess S.;Lazarenko C.;4.0;1.0
1999;QUARTER-FINALS;Smith D.;Manley P.;0.0;4.0
1999;QUARTER-FINALS;Taylor P.;Anderson B.;4.0;0.0
1999;QUARTER-FINALS;Warriner-Little A.;Ferrell J.;4.0;1.0
1999;1/8-FINALS;Anderson B.;Harvey J.;3.0;2.0
1999;1/8-FINALS;Brown S.;Lazarenko C.;0.0;3.0
1999;1/8-FINALS;Ferrell J.;Mawson G.;3.0;2.0
1999;1/8-FINALS;Harrington R.;Burgess S.;1.0;3.0
1999;1/8-FINALS;Manley P.;Stoddart G.;3.0;0.0
1999;1/8-FINALS;Smith D.;Manning M.;3.0;1.0
1999;1/8-FINALS;Taylor P.;Lowe J.;3.0;1.0
1999;1/8-FINALS;Warriner-Little A.;Robinson H.;3.0;2.0
1999;1/16-FINALS;Allsopp D.;Lazarenko C.;0.0;3.0
1999;1/16-FINALS;Brown S.;Spiolek K.;3.0;1.0
1999;1/16-FINALS;Burgess S.;Cummings S.;3.0;0.0
1999;1/16-FINALS;Deller K.;Anderson B.;2.0;3.0
1999;1/16-FINALS;Downs S.;Robinson H.;2.0;3.0
1999;1/16-FINALS;Evison P.;Smith D.;0.0;3.0
1999;1/16-FINALS;Harrington R.;Roy A.;3.0;0.0
1999;1/16-FINALS;Lauby D. Sr.;Manning M.;1.0;3.0
1999;1/16-FINALS;Lowe J.;Lim P.;3.0;0.0
1999;1/16-FINALS;Manley P.;Bristow E.;3.0;0.0
1999;1/16-FINALS;Mawson G.;Gardner R.;3.0;0.0
1999;1/16-FINALS;Priestley D.;Ferrell J.;0.0;3.0
1999;1/16-FINALS;Raw S.;Stoddart G.;1.0;3.0
1999;1/16-FINALS;Taylor P.;Harding R.;3.0;0.0
1999;1/16-FINALS;Verrier G.;Harvey J.;1.0;3.0
1999;1/16-FINALS;Warriner-Little A.;Part J.;3.0;0.0
1998;FINAL;Taylor P.;Priestley D.;6.0;0.0
1998;3RD PLACE;Harrington R.;Deller K.;4.0;1.0
1998;SEMI-FINALS;Priestley D.;Deller K.;5.0;1.0
1998;SEMI-FINALS;Taylor P.;Harrington R.;5.0;2.0
1998;QUARTER-FINALS;Deller K.;Robinson H.;4.0;1.0
1998;QUARTER-FINALS;Harrington R.;Evison P.;4.0;0.0
1998;QUARTER-FINALS;Priestley D.;Manley P.;4.0;3.0
1998;QUARTER-FINALS;Taylor P.;Burgess S.;4.0;0.0
1998;QUARTER-FINALS;Anderson B.;Verrier G.;3.0;1.0
1998;QUARTER-FINALS;Bristow E.;Raw S.;0.0;3.0
1998;QUARTER-FINALS;Brown S.;Robinson H.;3.0;2.0
1998;QUARTER-FINALS;Burgess S.;Anderson B.;3.0;0.0
1998;QUARTER-FINALS;Burgess S.;Verrier G.;3.0;0.0
1998;QUARTER-FINALS;Deller K.;Manning M.;2.0;3.0
1998;QUARTER-FINALS;Deller K.;Stoddart G.;3.0;1.0
1998;QUARTER-FINALS;Evison P.;Lim P.;3.0;0.0
1998;QUARTER-FINALS;Evison P.;Part J.;3.0;2.0
1998;QUARTER-FINALS;Harrington R.;Ferrell J.;3.0;0.0
1998;QUARTER-FINALS;Harrington R.;Harvey J.;3.0;2.0
1998;QUARTER-FINALS;Harvey J.;Ferrell J.;3.0;0.0
1998;QUARTER-FINALS;Lim P.;Part J.;1.0;3.0
1998;QUARTER-FINALS;Manley P.;Lowe J.;3.0;0.0
1998;QUARTER-FINALS;Manley P.;Mawson G.;3.0;0.0
1998;QUARTER-FINALS;Manning M.;Stoddart G.;0.0;3.0
1998;QUARTER-FINALS;Mawson G.;Lowe J.;0.0;3.0
1998;QUARTER-FINALS;Priestley D.;Bristow E.;3.0;0.0
1998;QUARTER-FINALS;Priestley D.;Raw S.;3.0;0.0
1998;QUARTER-FINALS;Smith D.;Spiolek K.;3.0;1.0
1998;QUARTER-FINALS;Taylor P.;Smith D.;3.0;0.0
1998;QUARTER-FINALS;Taylor P.;Spiolek K.;3.0;0.0
1998;QUARTER-FINALS;Warriner-Little A.;Brown S.;3.0;1.0
1998;QUARTER-FINALS;Warriner-Little A.;Robinson H.;0.0;3.0
1997;FINAL;Taylor P.;Priestley D.;6.0;3.0
1997;3RD PLACE;Bristow E.;Evison P.;2.0;4.0
1997;SEMI-FINALS;Bristow E.;Taylor P.;4.0;5.0
1997;SEMI-FINALS;Evison P.;Priestley D.;4.0;5.0
1997;QUARTER-FINALS;Bristow E.;Warriner-Little A.;5.0;3.0
1997;QUARTER-FINALS;Deller K.;Taylor P.;1.0;5.0
1997;QUARTER-FINALS;Evison P.;Harvey J.;5.0;3.0
1997;QUARTER-FINALS;Harrington R.;Priestley D.;2.0;5.0
1997;QUARTER-FINALS;Anderson B.;Bristow E.;1.0;3.0
1997;QUARTER-FINALS;Anderson B.;Mawson G.;3.0;1.0
1997;QUARTER-FINALS;Bristow E.;Mawson G.;1.0;3.0
1997;QUARTER-FINALS;Burgess S.;Downs S.;1.0;3.0
1997;QUARTER-FINALS;Burgess S.;Harrington R.;3.0;2.0
1997;QUARTER-FINALS;Downs S.;Harrington R.;1.0;3.0
1997;QUARTER-FINALS;Evison P.;Lazarenko C.;3.0;0.0
1997;QUARTER-FINALS;Evison P.;Raw S.;3.0;1.0
1997;QUARTER-FINALS;Gardner R.;Brown S.;2.0;3.0
1997;QUARTER-FINALS;Harvey J.;Lim P.;3.0;2.0
1997;QUARTER-FINALS;Harvey J.;Lowe J.;3.0;2.0
1997;QUARTER-FINALS;Lazarenko C.;Raw S.;1.0;3.0
1997;QUARTER-FINALS;Lowe J.;Lim P.;3.0;1.0
1997;QUARTER-FINALS;Priestley D.;Brown S.;3.0;0.0
1997;QUARTER-FINALS;Priestley D.;Gardner R.;3.0;1.0
1997;QUARTER-FINALS;Smith D.;Deller K.;2.0;3.0
1997;QUARTER-FINALS;Spiolek K.;Deller K.;0.0;3.0
1997;QUARTER-FINALS;Spiolek K.;Smith D.;0.0;3.0
1997;QUARTER-FINALS;Stoddart G.;Butler L.;3.0;1.0
1997;QUARTER-FINALS;Taylor P.;Mason C.;3.0;0.0
1997;QUARTER-FINALS;Taylor P.;Verrier G.;3.0;0.0
1997;QUARTER-FINALS;Verrier G.;Mason C.;3.0;1.0
1997;QUARTER-FINALS;Warriner-Little A.;Butler L.;3.0;1.0
1997;QUARTER-FINALS;Warriner-Little A.;Stoddart G.;3.0;1.0
1996;FINAL;Taylor P.;Priestley D.;6.0;4.0
1996;SEMI-FINALS;Harvey J.;Priestley D.;1.0;5.0
1996;SEMI-FINALS;Taylor P.;Lowe J.;5.0;1.0
1996;QUARTER-FINALS;Butler L.;Harvey J.;0.0;4.0
1996;QUARTER-FINALS;Evison P.;Lowe J.;2.0;4.0
1996;QUARTER-FINALS;Taylor P.;Deller K.;4.0;0.0
1996;QUARTER-FINALS;Warriner-Little A.;Priestley D.;1.0;4.0
1996;QUARTER-FINALS;Bristow E.;Gardner R.;3.0;2.0
1996;QUARTER-FINALS;Brown S.;Stoddart G.;3.0;2.0
1996;QUARTER-FINALS;Brown S.;Warriner-Little A.;0.0;3.0
1996;QUARTER-FINALS;Burgess S.;Lazarenko C.;3.0;1.0
1996;QUARTER-FINALS;Butler L.;Justice N.;3.0;2.0
1996;QUARTER-FINALS;Downs S.;Deller K.;1.0;3.0
1996;QUARTER-FINALS;Evison P.;Mawson G.;3.0;0.0
1996;QUARTER-FINALS;Evison P.;Raw S.;3.0;2.0
1996;QUARTER-FINALS;Harrington R.;Butler L.;2.0;3.0
1996;QUARTER-FINALS;Harrington R.;Justice N.;3.0;1.0
1996;QUARTER-FINALS;Harvey J.;Anderson B.;3.0;2.0
1996;QUARTER-FINALS;Harvey J.;Verrier G.;3.0;2.0
1996;QUARTER-FINALS;Lowe J.;Kirby T.;3.0;1.0
1996;QUARTER-FINALS;Lowe J.;Smith D.;3.0;0.0
1996;QUARTER-FINALS;Priestley D.;Bristow E.;3.0;0.0
1996;QUARTER-FINALS;Priestley D.;Gardner R.;3.0;0.0
1996;QUARTER-FINALS;Raw S.;Mawson G.;3.0;0.0
1996;QUARTER-FINALS;Smith D.;Kirby T.;3.0;1.0
1996;QUARTER-FINALS;Spiolek K.;Deller K.;2.0;3.0
1996;QUARTER-FINALS;Spiolek K.;Downs S.;0.0;3.0
1996;QUARTER-FINALS;Taylor P.;Burgess S.;3.0;0.0
1996;QUARTER-FINALS;Taylor P.;Lazarenko C.;3.0;0.0
1996;QUARTER-FINALS;Verrier G.;Anderson B.;1.0;3.0
1996;QUARTER-FINALS;Warriner-Little A.;Stoddart G.;3.0;2.0
1995;FINAL;Taylor P.;Harrington R.;6.0;2.0
1995;3RD PLACE;Evison P.;Lowe J.;2.0;4.0
